product_id,timestamp,product_type,line_id,shift,supplier_grade,inspection_method,machine_temperature_c,vibration_mm_s,humidity_pct,pressure_bar,conveyor_speed_m_min,material_batch_age_days,operator_experience_months,maintenance_days_since,inspection_score,surface_roughness_um,defect_risk
PRD-03724,2026-06-05 03:00:00,motor,line_1,morning,C,visual,73.61471778281148,5.424523511375727,62.356749441530646,6.01421316731825,27.234668909855674,72,59,27,87.40315304787475,1.0654855010072066,Low
PRD-03725,2026-06-05 04:00:00,motor,line_3,night,A,ultrasound,85.79542766583228,3.9034797036804636,69.20470426411177,4.8950129017663375,34.979542310942065,16,114,22,80.33649776330091,3.193456806842473,Low
PRD-03726,2026-06-05 05:00:00,assembly,line_2,night,A,visual,94.73469433139552,3.6197146025208786,60.29508418723227,5.067218353631899,21.302530218211558,19,27,62,83.78480481988443,1.699643903871837,Medium
PRD-03727,2026-06-05 06:00:00,motor,line_1,night,A,ultrasound,82.17232183770973,0.5008765524577021,54.46410808924227,3.946957193896057,29.64596719791864,6,84,72,75.71825351516009,2.273705982940999,Low
PRD-03728,2026-06-05 07:00:00,motor,line_1,night,A,camera,80.7103657556787,2.4456728318879803,50.762832676785465,6.160320530825458,25.136230166568588,51,75,39,77.33608853137238,2.4303339056668207,Low
PRD-03729,2026-06-05 08:00:00,motor,line_1,morning,A,ultrasound,100.98275818901716,3.5246248034899312,53.929373734402574,3.8582705170415617,28.685914729999148,79,27,73,75.14625529301215,2.600670637187805,Low
PRD-03730,2026-06-05 09:00:00,gear,line_1,morning,B,ultrasound,97.07761455350116,3.7383995032447745,66.87213192343107,6.472959886622613,36.19339446127017,60,95,22,84.92706225244689,2.1018447401875116,Low
PRD-03731,2026-06-05 10:00:00,motor,line_1,morning,C,visual,78.88321703555668,2.0421995432751388,43.90426957582105,7.630137133179326,37.167208854115636,18,35,73,77.01082253924743,1.83342272435209,Medium
PRD-03732,2026-06-05 11:00:00,assembly,line_2,morning,C,ultrasound,86.1121054484718,2.6254741655884652,48.44793506832725,6.636403342776616,32.05171566099901,31,109,31,87.84799339207323,2.0783894629624795,Low
PRD-03733,2026-06-05 12:00:00,gear,line_1,night,B,ultrasound,87.62942593878466,4.164136420700983,53.248106051731504,6.062266029402912,23.621521546208538,8,10,34,75.50833543317317,1.1188914382260993,Medium
PRD-03734,2026-06-05 13:00:00,gear,line_1,evening,C,visual,86.62928338180943,1.840147124319971,48.34147624362608,7.841337750483715,25.173260456902966,42,106,68,74.74771253203855,2.8264157545960185,Medium
PRD-03735,2026-06-05 14:00:00,motor,line_1,evening,B,visual,99.51738758170231,3.6604756684682473,51.729824121262816,6.392934836843473,30.64021984853311,88,15,78,83.78908683954202,2.9140726123313323,Low
PRD-03736,2026-06-05 15:00:00,gear,line_3,morning,C,visual,85.69783913935537,4.985544237786867,69.44987630677208,4.964708016855757,26.776364381880814,6,63,59,83.03911627395625,2.8269028775301526,Medium
PRD-03737,2026-06-05 16:00:00,gear,line_1,night,B,manual,86.89787900504814,3.9625635549341847,52.615255682960324,6.150127742077385,32.63189015304861,8,10,8,88.42709744789646,2.580429186603968,Low
PRD-03738,2026-06-05 17:00:00,valve,line_1,night,A,visual,90.50929836117133,3.9025840917991723,58.293188521303556,8.35162980071298,36.70370050673341,28,114,53,73.1323978427595,3.359289689985089,Medium
PRD-03739,2026-06-05 18:00:00,valve,line_1,morning,C,ultrasound,94.51935772838134,1.0758182609866838,41.73442520003412,4.688833398429219,26.069320423904117,13,119,86,70.46162217828497,3.4427334445283706,High
PRD-03740,2026-06-05 19:00:00,gear,line_2,night,B,visual,92.49519355443284,2.5137046682985247,46.18050184545229,4.343851344318327,26.41975376096572,23,116,54,91.12098123018558,3.32317153025584,Low
PRD-03741,2026-06-05 20:00:00,assembly,line_2,morning,B,visual,89.30467829049311,5.965042200309249,62.46146887697601,6.737890376809847,25.27825928137889,66,107,70,71.84284196123318,2.445329663716188,High
PRD-03742,2026-06-05 21:00:00,valve,line_1,morning,B,camera,72.53040155684873,2.7810056989448815,68.34422750835911,5.731136198444296,28.982964296862995,76,110,18,88.22332369034994,2.387716665480872,Low
PRD-03743,2026-06-05 22:00:00,valve,line_1,evening,B,ultrasound,81.0948982075326,5.017371451456482,56.77128477830819,5.361597749400177,30.208909919459547,45,29,8,64.3627850717128,2.5487758588745546,Medium
PRD-03744,2026-06-05 23:00:00,motor,line_1,evening,C,camera,91.55536965764216,2.766990932772461,52.55186992488267,4.488984695757793,30.08632593192757,81,56,7,86.25979948913468,1.9675619899282673,Medium
PRD-03745,2026-06-06 00:00:00,motor,line_2,morning,A,camera,87.00318957823444,3.166615398188644,58.969293047110476,3.659865314415907,33.590741149188965,76,5,7,81.91579022567748,2.638857963625549,Low
PRD-03746,2026-06-06 01:00:00,motor,line_2,morning,C,camera,91.60902907058362,4.1187042144242225,34.22052387024999,4.252283953402295,31.571886452387275,82,35,10,85.03570901393154,2.543623119571551,Low
PRD-03747,2026-06-06 02:00:00,gear,line_1,night,A,camera,100.09732849336999,3.6208316191928116,56.83297074814434,7.937910630392832,29.76514339323154,54,97,36,87.75545524242223,3.2040288553146574,Medium
PRD-03748,2026-06-06 03:00:00,gear,line_1,evening,B,visual,75.5842943595254,3.957814941201296,46.63111519913999,5.989350908226626,30.163661633938396,78,30,62,89.10465015761565,3.598965212708725,Low
PRD-03749,2026-06-06 04:00:00,gear,line_1,evening,A,manual,94.10328139843666,2.5179316943276158,61.35274385779233,3.6451626215358752,30.34204846590845,88,87,51,85.48755847408485,2.7113774123838814,Low
PRD-03750,2026-06-06 05:00:00,valve,line_1,morning,B,visual,82.35709230005095,2.136475772637492,37.46160873455244,7.420903125982516,29.768783908835818,69,54,31,88.26232710621596,3.0365660766122513,Low
PRD-03751,2026-06-06 06:00:00,valve,line_2,morning,A,visual,92.48279855419786,2.436954062731399,49.972992192725755,7.481800760416769,27.291541338670672,80,31,10,90.42266880852591,2.4897896501087495,Low
PRD-03752,2026-06-06 07:00:00,assembly,line_1,morning,B,camera,84.67023405305505,2.86121823024516,54.67219329513604,7.475080746819403,25.187717444543097,88,95,84,91.55741224754914,3.110771718522665,Low
PRD-03753,2026-06-06 08:00:00,motor,line_1,morning,A,manual,102.01603631114396,3.2248623415311064,48.90567053635237,5.4929624286192,30.56910859423849,80,63,35,85.88938343072014,3.177413732192581,Low
PRD-03754,2026-06-06 09:00:00,gear,line_1,morning,A,visual,86.04069549009391,4.744730456767785,51.99612479849486,5.677427265908914,28.00279911158969,16,118,29,74.89566213011734,3.6237473891368452,Medium
PRD-03755,2026-06-06 10:00:00,motor,line_3,morning,B,camera,79.87588620515216,3.6048097472300578,62.23547480541206,6.165153436449701,32.10041567776086,43,75,49,80.1153856814744,0.965391138077959,Low
PRD-03756,2026-06-06 11:00:00,motor,line_3,evening,A,camera,88.35899698233415,4.081516523010302,54.80403188386194,7.681255809593621,30.287930721591422,33,63,31,81.2558310858865,2.9582400286535333,Low
PRD-03757,2026-06-06 12:00:00,motor,line_1,morning,A,ultrasound,87.59154224574615,3.6699212150961587,47.5553535602834,5.334118777093639,30.059657798221636,62,24,68,76.90159558192279,2.2856482549020836,Low
PRD-03758,2026-06-06 13:00:00,motor,line_1,night,A,camera,94.10477675288358,2.1614788957654687,62.52320052806233,5.094704106503143,33.937894828263026,71,74,17,73.40263656344992,2.8763800746307173,Medium
PRD-03759,2026-06-06 14:00:00,gear,line_1,morning,B,ultrasound,88.5844223888394,3.5207234312067786,57.0078469525693,6.83481224202859,24.3815533153786,75,59,37,88.93917240181993,2.8967066635912753,Low
PRD-03760,2026-06-06 15:00:00,valve,line_1,evening,B,camera,104.80051711335443,3.656938532229843,57.339899836679976,7.451105680619594,37.076996590884676,81,47,28,84.25214049990905,1.8627804218407944,Low
PRD-03761,2026-06-06 16:00:00,motor,line_1,morning,A,camera,84.10876691678182,4.411907865609569,47.85991179817517,5.936651166940131,21.26008187524591,79,83,38,76.98414034039304,1.1612730102458328,Low
PRD-03762,2026-06-06 17:00:00,valve,line_2,evening,A,camera,84.20304040175621,2.217694316427842,34.61914661870358,6.804527889362327,35.80318278117036,29,89,10,82.28272639281805,2.7628055853774245,Low
PRD-03763,2026-06-06 18:00:00,gear,line_2,morning,B,manual,80.16891159957557,1.0515069618219672,47.75095013314902,6.13493611688884,30.80334798950513,88,105,72,84.25598880127407,2.1835868956297366,Low
PRD-03764,2026-06-06 19:00:00,motor,line_3,night,B,camera,85.68534670683341,3.7115165782045967,46.93705137571614,5.698506472674574,27.903825710735234,53,32,83,73.34822945114263,3.0480545899466156,Low
PRD-03765,2026-06-06 20:00:00,gear,line_1,evening,C,camera,86.84847296866363,3.9246200019060566,50.09362434255423,5.004866161816978,24.11345452496618,67,81,28,76.01273781273437,2.3643436054231004,Low
PRD-03766,2026-06-06 21:00:00,motor,line_3,evening,B,visual,87.24968423964702,3.2847382324195427,48.265154672061556,4.615368118263661,27.602041483874295,31,16,69,79.64486642828334,3.0864022943589484,Low
PRD-03767,2026-06-06 22:00:00,gear,line_2,morning,B,visual,85.53750140395199,3.533625080872149,55.90158807237573,5.262280725875383,29.345291768597765,74,91,88,80.83823025105534,2.7656479663229407,Low
PRD-03768,2026-06-06 23:00:00,gear,line_1,evening,B,ultrasound,80.1214302661816,4.5545268542993655,62.04701976836562,4.828728976957772,30.779672214220653,74,82,7,70.03656846278108,1.3657304776849195,Medium
PRD-03769,2026-06-07 00:00:00,motor,line_1,evening,B,visual,77.94667897534116,2.9494333081669897,63.609291418823034,6.340179039671316,35.782389554457616,62,115,84,87.59456228444353,2.507352631329487,Low
PRD-03770,2026-06-07 01:00:00,motor,line_1,morning,C,ultrasound,81.99861020131554,3.165630989409705,61.697694866909025,7.461054920900144,30.293656796859985,13,50,2,82.23406348827166,2.4998217994398155,Medium
PRD-03771,2026-06-07 02:00:00,gear,line_1,evening,B,camera,94.13230128188091,3.594843733536598,47.81900019350636,6.2448112216450795,31.278616099379025,89,20,57,80.13770680292222,2.238939393030563,Low
PRD-03772,2026-06-07 03:00:00,assembly,line_1,night,B,ultrasound,95.85439748393183,2.0362223849967886,55.47120634655871,4.8951559923759955,31.400455169261402,86,34,10,76.63913368036158,2.9430946413412302,Medium
PRD-03773,2026-06-07 04:00:00,motor,line_2,evening,B,visual,84.38428370847652,3.317723329942695,67.52132678536042,7.026452497231151,28.68984933062993,5,112,82,74.4003133098121,1.796553075380082,Low
PRD-03774,2026-06-07 05:00:00,valve,line_1,night,B,ultrasound,77.4673362682606,3.4235080191989526,42.32212533621672,6.35625779531965,29.231172296497423,80,40,14,82.1188731769911,3.732685618060638,Low
PRD-03775,2026-06-07 06:00:00,gear,line_3,night,B,visual,84.35061111746568,5.4644506571843285,65.78584035540105,6.593791224854137,29.57219019836578,69,118,74,83.18206125995496,1.3977467579588752,Medium
PRD-03776,2026-06-07 07:00:00,assembly,line_1,night,B,camera,101.73332348216064,3.1422612108458474,47.031173308882565,5.3767587467011655,32.50581843680435,28,55,32,96.77190227087546,1.3756037164021027,Medium
PRD-03777,2026-06-07 08:00:00,valve,line_3,evening,A,visual,92.99174268253296,3.7400134879333606,57.350122300672666,7.360051886782191,26.348284998529266,23,17,53,97.445803188492,2.969308854620281,Low
PRD-03778,2026-06-07 09:00:00,gear,line_1,evening,B,ultrasound,89.40594153226039,4.602341126467691,58.30228093575223,7.353918837814746,27.97369155096594,18,39,3,77.9932813203107,4.220564156790945,Low
PRD-03779,2026-06-07 10:00:00,gear,line_2,evening,C,ultrasound,92.70147933642056,2.495018329627486,56.519304292555766,5.779119426409873,31.425356908179143,18,51,48,74.80961046619268,2.0018725896284604,Low
PRD-03780,2026-06-07 11:00:00,valve,line_1,evening,C,visual,97.3245328907305,5.150888464251399,72.82778315362063,6.862142215923509,25.69406597637505,84,35,8,72.5043411756298,2.866115778934203,Low
PRD-03781,2026-06-07 12:00:00,motor,line_1,night,B,visual,75.77707038762304,5.616644278468733,52.59334479622966,7.321786982486001,30.45460074925543,36,15,9,82.65827009562778,3.3676100379552323,Low
PRD-03782,2026-06-07 13:00:00,motor,line_3,morning,A,camera,81.86368105042301,3.4653244548215896,41.884097000610865,5.441553328693775,27.81728974572358,10,73,75,72.64166788498888,2.3204382371522465,Low
PRD-03783,2026-06-07 14:00:00,motor,line_1,morning,A,visual,80.77022693730548,2.852688726248744,57.851576540214765,5.902513622838234,32.02114491972809,27,66,16,71.65376453110656,2.0812442868891914,Medium
PRD-03784,2026-06-07 15:00:00,valve,line_2,morning,B,visual,89.69691517656787,5.452543309268465,53.639680122204325,6.095749628642888,35.495291931160516,23,21,88,76.49203556576644,3.530207637909426,Medium
PRD-03785,2026-06-07 16:00:00,valve,line_2,morning,C,camera,86.28088712511678,4.4547570473217775,59.438409665753376,4.682615810105043,27.821491231722046,6,87,31,77.42661847909234,2.771196282615082,Low
PRD-03786,2026-06-07 17:00:00,motor,line_1,morning,B,manual,91.05049032551527,3.5983630455966034,62.056761934989865,6.529995013865289,33.03080336520081,78,58,5,76.44749598890472,2.941403870903842,Low
PRD-03787,2026-06-07 18:00:00,gear,line_1,evening,A,visual,80.94490120106222,5.212212583538843,54.7304826263643,7.2270273787192885,30.802412741324463,45,39,79,69.86834334225968,1.490817219771593,High
PRD-03788,2026-06-07 19:00:00,gear,line_2,morning,C,ultrasound,95.97561640543324,5.085190626259183,58.49048344513839,5.827336780538583,28.464717794870317,57,60,39,81.31784006620686,2.8547563232034614,Low
PRD-03789,2026-06-07 20:00:00,motor,line_1,evening,C,camera,84.44533033480559,3.0964916552501327,56.15390345789624,6.4078200652227215,30.026526919380316,31,11,16,81.18287603037992,3.2659694878852923,Medium
PRD-03790,2026-06-07 21:00:00,assembly,line_2,evening,B,visual,90.55636441566547,3.79847582395898,69.3350995525977,7.678296955101811,35.19182736094018,12,6,64,92.03290098485999,2.890375564490043,Low
PRD-03791,2026-06-07 22:00:00,motor,line_3,morning,B,camera,94.56325199138352,4.192150985511147,52.035505977058676,5.513817750236463,29.312720655629864,47,97,76,72.68432622526865,2.9222278636818184,Low
PRD-03792,2026-06-07 23:00:00,motor,line_1,morning,B,ultrasound,93.92099452395975,3.5344760358654215,49.503438415921096,6.4323179971524045,35.2364300834121,37,73,83,85.94910002176633,3.7967949891538426,Low
PRD-03793,2026-06-08 00:00:00,gear,line_1,evening,B,ultrasound,87.88662726721438,1.8309552909148634,62.045847224889826,5.316225357996391,29.52013400356581,47,15,47,95.38663669595078,2.9510428808594553,Low
PRD-03794,2026-06-08 01:00:00,valve,line_2,evening,C,visual,91.55477525106036,2.374088595562104,47.56656147725827,5.283472441116703,24.350291462200225,87,65,59,71.0757818687869,3.45147790368053,High
PRD-03795,2026-06-08 02:00:00,motor,line_1,night,A,camera,98.93328531177829,1.8700846574477274,58.137262444660365,6.410271913767344,29.413038489187063,34,106,20,73.82145973936811,3.1370685501120823,Medium
PRD-03796,2026-06-08 03:00:00,gear,line_1,night,B,visual,89.10880987179756,4.091509163628805,53.64328677064677,6.289643480775945,24.038777259421803,38,65,21,72.56566320083209,2.052122148739762,Low
PRD-03797,2026-06-08 04:00:00,gear,line_1,night,B,ultrasound,79.16282878350736,2.0787772194515073,54.18943452366453,6.666083807433237,28.729151621979913,82,63,53,85.35250463222482,2.7058024250516968,Low
PRD-03798,2026-06-08 05:00:00,motor,line_2,evening,C,ultrasound,89.66440584771108,3.7309016849809162,74.49843699208135,6.091390499549339,28.575526395987463,24,38,79,85.05664678596612,2.963519164900073,Medium
PRD-03799,2026-06-08 06:00:00,motor,line_1,night,C,visual,84.70175025584328,5.6982845915301885,64.87269395937787,6.558171380758986,37.26742263163145,66,10,54,89.14900495135248,0.6708922089489127,Medium
PRD-03800,2026-06-08 07:00:00,gear,line_1,night,C,visual,66.21599092476525,5.213324221894576,63.17263626655546,7.998622766485642,36.43747056366951,83,92,49,82.59406785974362,2.650842248695938,Low
PRD-03801,2026-06-08 08:00:00,motor,line_2,night,B,ultrasound,88.69598418962474,1.2951000236792254,59.24456512381579,7.271892486366693,30.34159113230024,6,29,16,95.50668415269614,3.467725518671034,Low
PRD-03802,2026-06-08 09:00:00,assembly,line_1,morning,C,ultrasound,85.93320520012486,1.9655582350747924,49.4678870284786,6.406058038493386,34.84542572588275,84,114,16,86.06125523401258,1.7632704085486224,Medium
PRD-03803,2026-06-08 10:00:00,valve,line_1,night,B,ultrasound,94.2513421719795,2.56818029098417,57.091853493901766,6.605888398004005,28.409030039897356,72,28,23,91.43943002355134,1.6227007923188173,Medium
PRD-03804,2026-06-08 11:00:00,assembly,line_3,evening,B,visual,78.99925074009354,2.097171572936759,59.66659440662936,5.641317583794957,24.29102419230296,83,47,68,83.16252283372049,2.7738727207859135,Low
PRD-03805,2026-06-08 12:00:00,motor,line_2,evening,A,ultrasound,72.95432270096553,1.51542274721392,56.59188344111495,5.808973090634485,32.1113062109903,87,44,37,79.10679002022005,1.5826493630609526,Low
PRD-03806,2026-06-08 13:00:00,assembly,line_3,morning,C,visual,86.34944687528407,3.4869915923297112,55.75800261875169,6.590953116805759,31.44553091120595,23,16,24,80.67389566894425,3.4068559559972846,Medium
PRD-03807,2026-06-08 14:00:00,gear,line_1,morning,C,visual,88.04141910084357,4.346120659299877,51.82040560968476,6.105180269659031,26.24988176800742,39,86,61,92.291589752605,2.0878799850135983,Medium
PRD-03808,2026-06-08 15:00:00,motor,line_2,morning,A,camera,85.75066356308456,4.644840846467464,57.18766919745026,6.951622411477823,26.426789561411635,24,108,8,87.95824961916274,3.0424161528453593,Low
PRD-03809,2026-06-08 16:00:00,motor,line_1,morning,A,ultrasound,85.16566946948323,2.9306285951074287,50.795429188371784,7.52048760413523,33.758267055569235,45,111,69,87.50102524286521,1.7702889075111772,Low
PRD-03810,2026-06-08 17:00:00,motor,line_1,morning,C,camera,76.45018436634939,3.1737155596212903,60.627385436538084,5.877880846807483,23.265879988106896,33,94,29,89.44247442012575,4.115355304982761,Medium
PRD-03811,2026-06-08 18:00:00,gear,line_1,night,B,ultrasound,83.88866290420061,3.9268126941497066,38.8738303907389,3.5889401530595957,32.23272430288237,19,74,10,83.98109779862564,4.266579867200116,Medium
PRD-03812,2026-06-08 19:00:00,gear,line_1,morning,C,visual,82.21275336396468,3.369817325793021,65.86994853159953,8.441026710948734,28.7420968114113,88,54,56,100.0,3.4019113214055485,Medium
PRD-03813,2026-06-08 20:00:00,motor,line_3,morning,A,visual,93.58166992613953,4.4727281313149625,44.506672785056885,5.217006680314498,32.23825442692039,36,71,73,80.31782634495174,1.9537486259705616,Low
PRD-03814,2026-06-08 21:00:00,gear,line_1,morning,A,visual,88.0346029122449,4.016437835401416,46.46195980744354,6.234194043718415,33.95322290916282,17,55,22,82.81717467553074,2.4441707791919174,Low
PRD-03815,2026-06-08 22:00:00,motor,line_2,evening,B,camera,82.77602302603844,3.0484346917831653,58.27083348497344,6.872990744072369,26.50270474129738,11,119,10,78.63505441143384,0.9181918222571566,Low
PRD-03816,2026-06-08 23:00:00,gear,line_2,morning,A,manual,98.79107901138212,1.2720364260158683,59.3195346428373,7.690768246611699,25.439310072801586,58,53,84,85.74128889777764,3.5449472362967134,Low
PRD-03817,2026-06-09 00:00:00,motor,line_2,morning,A,ultrasound,82.84873859027992,5.298837926578392,71.62622381123495,8.16724105028415,35.86514568518697,20,79,20,68.8089815561851,2.5941636793202725,Medium
PRD-03818,2026-06-09 01:00:00,valve,line_1,evening,A,ultrasound,89.46229379108931,2.676701252666814,57.37027623447301,5.563352234679048,29.771254423906054,14,4,51,59.8049433140486,2.428726790479076,High
PRD-03819,2026-06-09 02:00:00,valve,line_2,evening,A,visual,83.66462933128574,3.9290703748763125,54.67636187205733,7.427627720331513,31.310991344212862,60,50,10,77.14973404586722,1.7783951251644983,Low
PRD-03820,2026-06-09 03:00:00,gear,line_1,morning,A,visual,98.04922012022404,1.200089997537083,56.530395028342596,6.2375758960498375,33.64308281380737,70,80,83,86.37812293978126,3.28889386100357,Low
PRD-03821,2026-06-09 04:00:00,motor,line_1,morning,C,ultrasound,85.69487820650889,3.486420099937034,67.72390209030222,9.291844404254851,26.154847894874493,42,51,41,89.69940148067316,2.9311021371774566,Medium
PRD-03822,2026-06-09 05:00:00,motor,line_3,morning,A,visual,85.9313138231254,3.620314353034639,74.39519992531504,7.320533669112048,33.60784749476939,57,61,80,72.54732123106302,2.5362644011520787,Low
PRD-03823,2026-06-09 06:00:00,valve,line_1,night,B,visual,83.8810371298183,3.6783224870571947,53.521597608728115,5.787031093905221,32.56061282418017,86,69,40,69.50451067283674,2.844135400633214,Low
PRD-03824,2026-06-09 07:00:00,motor,line_1,morning,C,visual,86.57209540800972,7.116551939261596,59.3421793293769,5.048312619366125,35.880091460596454,38,82,76,76.5809913053806,4.0452084019284325,High
PRD-03825,2026-06-09 08:00:00,motor,line_3,evening,B,camera,94.59630270918328,2.742657951447881,54.40488652403579,2.8480923305832584,35.81033191725643,89,11,5,76.44913201888365,1.7720973386635932,Medium
PRD-03826,2026-06-09 09:00:00,motor,line_1,morning,B,visual,91.7667507574775,4.484797072348031,54.24586926996908,6.809611115856166,30.25374613392827,89,105,43,83.63028287383165,1.4936450050630534,Low
PRD-03827,2026-06-09 10:00:00,gear,line_2,evening,B,visual,85.22460944892937,4.127878942651253,70.03240499091814,7.210138509588905,33.01222470649277,5,4,67,82.93961644152762,1.875242971973119,Low
PRD-03828,2026-06-09 11:00:00,gear,line_1,morning,C,visual,98.61060085165323,2.6856332087988966,47.59414620909208,6.894552533279949,30.17820481855093,83,77,24,93.00158877752853,3.4615450629821645,Medium
PRD-03829,2026-06-09 12:00:00,valve,line_1,morning,C,visual,91.98388513074055,4.466803283817116,36.325750328933374,3.1759026631569482,30.580976622395557,78,90,31,78.89640029806793,2.723987459317279,Medium
PRD-03830,2026-06-09 13:00:00,motor,line_1,evening,B,manual,81.49455104642121,3.302814875683037,57.53955487237243,4.490386812372641,25.484563290951172,63,45,59,72.02673872042503,1.8834456522017713,Low
PRD-03831,2026-06-09 14:00:00,motor,line_1,morning,C,ultrasound,73.9572131701285,4.550291861092062,64.60805223009659,6.576988173476145,29.102019334909212,29,95,67,84.28875125454465,2.9214665137908886,Medium
PRD-03832,2026-06-09 15:00:00,valve,line_1,morning,B,camera,81.67988958562744,5.853155148106057,56.75917301000825,8.14262848257695,22.82093919512991,36,16,63,74.75720215145891,2.1027044261315253,Medium
PRD-03833,2026-06-09 16:00:00,valve,line_2,evening,A,ultrasound,88.30679022840202,3.68095866876092,59.0176284096641,5.933335436732756,29.45007814839667,35,114,1,74.87402847650738,2.639538410808735,Low
PRD-03834,2026-06-09 17:00:00,motor,line_2,night,C,camera,89.77760296505141,3.1626497251178587,61.019147049015146,7.3098219079100195,35.28017104540626,78,42,75,94.73761600035962,2.8793174432425666,Low
PRD-03835,2026-06-09 18:00:00,gear,line_3,morning,B,camera,95.87310146641616,4.761867420572496,55.88728858727684,4.758711811873804,33.11171700694551,7,57,69,88.97923758503956,2.013205222827153,Low
PRD-03836,2026-06-09 19:00:00,motor,line_1,evening,C,visual,76.243632199048,5.17598379912121,59.4504609875866,6.248553639182789,30.448992551360007,70,61,71,78.80135233909265,1.0472641085197865,High
PRD-03837,2026-06-09 20:00:00,assembly,line_2,night,A,ultrasound,81.48675732842551,2.440090952729541,59.31689518922928,5.670407842852195,29.191820572244428,45,88,33,95.66613535451837,2.6932743601001343,Low
PRD-03838,2026-06-09 21:00:00,motor,line_2,night,B,visual,75.57885864100389,2.9564514925543097,39.3311632220841,7.425107368597088,27.838720179965634,66,49,77,88.22419269199932,2.3449597704832574,Low
PRD-03839,2026-06-09 22:00:00,assembly,line_3,evening,C,visual,74.28960630736444,4.310507926209514,55.91093514983833,5.3521964028763405,26.325959538094335,57,114,63,84.91196048881892,2.0042424596402295,Medium
PRD-03840,2026-06-09 23:00:00,gear,line_1,evening,A,ultrasound,79.97745003237345,3.3415615875023366,42.417737336324016,8.012415220637928,33.27467567251857,37,36,42,76.91551328515327,2.6975235721291315,Low
PRD-03841,2026-06-10 00:00:00,gear,line_2,morning,C,manual,87.93289795435217,2.3548015844158554,54.694627959140625,5.630745019656015,23.859864330846932,17,38,31,66.56131132395683,2.998219338613625,High
PRD-03842,2026-06-10 01:00:00,motor,line_3,evening,C,camera,91.17115547912253,4.1488337934744735,51.03775240928453,4.7161644046174,23.767963703550993,43,35,52,75.58638796585167,0.7563996749510518,Low
PRD-03843,2026-06-10 02:00:00,gear,line_1,morning,C,visual,77.4131671470266,4.305787658848127,63.27209003494262,4.756431218714498,33.617431251760046,33,105,50,78.3152305547671,2.5856995654754176,Low
PRD-03844,2026-06-10 03:00:00,gear,line_3,morning,B,visual,78.52579264490208,3.0987370929236295,56.95530207367998,5.253087441182569,30.83141240685677,29,65,13,73.02415980109934,2.4059058292336584,Low
PRD-03845,2026-06-10 04:00:00,motor,line_1,evening,B,ultrasound,70.76141459741253,3.5736185183974842,58.78554276870583,6.44468079350726,30.179301195212883,23,109,65,82.92821119226618,2.200682074127133,Low
PRD-03846,2026-06-10 05:00:00,gear,line_2,morning,C,camera,86.71481766621596,2.808112317264657,53.46839425630199,5.268024029950652,30.82824233611894,69,20,38,66.71263162894375,3.021348121154705,High
PRD-03847,2026-06-10 06:00:00,assembly,line_3,evening,B,ultrasound,79.14288878423409,2.185715088905633,63.4174501008509,5.015427149218834,38.04034285120028,20,24,39,91.97826031157331,1.0054879619146861,Medium
PRD-03848,2026-06-10 07:00:00,gear,line_2,evening,B,visual,98.30425102569478,2.903522472046176,42.221397275818134,7.067769661841288,30.224155286702164,76,91,42,78.57002204708274,0.14696303510760078,Low
PRD-03849,2026-06-10 08:00:00,valve,line_1,evening,C,visual,88.27847039719676,3.588718820211088,47.83598038302928,2.1465376674738414,31.173162155193005,75,103,39,87.54429932681556,1.2090701477950079,Medium
PRD-03850,2026-06-10 09:00:00,motor,line_1,morning,B,ultrasound,83.6284340523458,1.7298929342368445,65.29045697287043,5.48414203627722,38.232232141044605,89,7,42,87.45526024152115,3.067380469111317,Low
PRD-03851,2026-06-10 10:00:00,gear,line_3,morning,C,visual,79.87110057964438,2.9911844824974096,51.51481200694253,4.398914222717829,29.74563522941384,79,34,73,72.74280859884661,2.116817657526139,Low
PRD-03852,2026-06-10 11:00:00,motor,line_1,evening,A,camera,73.04263823844616,3.6053961567112864,37.833343958632916,4.957734673987414,36.90527177316517,64,118,70,68.94386227012325,2.303132748788422,High
PRD-03853,2026-06-10 12:00:00,gear,line_1,night,A,ultrasound,74.05702578443655,4.933591892149841,66.62113021291108,6.292499908306904,21.571951593166972,83,51,73,77.19958167241651,3.863392982120085,High
PRD-03854,2026-06-10 13:00:00,assembly,line_2,morning,B,manual,80.02287236342292,3.1248891742393625,63.615488570878384,5.753720825957946,25.352479346601083,61,38,42,84.81613858890135,2.846618242874493,Low
PRD-03855,2026-06-10 14:00:00,gear,line_1,morning,B,camera,79.40877694380556,2.004917179868934,60.687755252885864,5.6453208426354795,27.328112327640294,49,75,29,83.02497431631593,3.3151322570345094,Low
PRD-03856,2026-06-10 15:00:00,motor,line_1,night,B,manual,77.00662525723205,3.248407984762725,55.75524805561362,7.427410654757118,32.335967147772,56,16,68,90.74270419954753,2.4463849598122756,Low
PRD-03857,2026-06-10 16:00:00,motor,line_1,morning,A,visual,88.01675781953875,2.8201168350918917,68.28597614526957,5.983658208304296,37.095961691814274,10,66,25,84.9425517077033,0.7753276638999707,Low
PRD-03858,2026-06-10 17:00:00,gear,line_1,night,C,manual,89.11412473931887,4.162614266068836,65.06894743250001,8.167268248328295,27.63672315187756,64,34,16,85.49319455260087,2.3200000360511046,Low
